codigo_CIE_10,Descripcion Codigo Cie X,Codigo_dx_agrupado,Cod_capitulo_dx,Codigo _sub_grupo_dx,cod_sexo,Edad Minima,Edad maxima
E269,HIPERALDOSTERONISMO NO ESPECIFICADO,E26,IV,E2,A,0,999
E270,OTRA HIPERACTIVIDAD CORTICOSUPRARRENAL,E27,IV,E2,A,0,999
E271,INSUFICIENCIA CORTICOSUPRARRENAL PRIMARIA,E27,IV,E2,A,0,999
E272,CRISIS ADDISONIANA,E27,IV,E2,A,0,999
E273,INSUFICIENCIA CORTICOSUPRARRENAL INDUCIDA POR DROGAS,E27,IV,E2,A,0,999
E274,OTRAS INSUFICIENCIAS CORTICOSUPRARRENALES Y LAS NO ESPECIFICADAS,E27,IV,E2,A,0,999
E275,HIPERFUNCION DE LA MEDULA SUPRARRENAL,E27,IV,E2,A,0,999
E278,OTROS TRASTORNOS ESPECIFICADOS DE LA GLANDULA SUPRARRENAL,E27,IV,E2,A,0,999
E279,TRASTORNO DE LA GLANDULA SUPRARRENAL NO ESPECIFICADO,E27,IV,E2,A,0,999
E280,EXCESO DE ESTROGENOS,E28,IV,E2,F,10,54
E281,EXCESO DE ANDROGENOS,E28,IV,E2,F,10,54
E282,SINDROME DE OVARIO POLIQUISTICO,E28,IV,E2,F,10,54
E283,INSUFICIENCIA OVARICA PRIMARIA,E28,IV,E2,F,10,54
E288,OTRAS DISFUNCIONES OVARICAS,E28,IV,E2,F,10,54
E289,DISFUNCION OVARICA NO ESPECIFICADA,E28,IV,E2,F,10,54
E290,HIPERFUNCION TESTICULAR,E29,IV,E2,M,10,999
E291,HIPOFUNCION TESTICULAR,E29,IV,E2,M,10,999
E298,OTRAS DISFUNCIONES TESTICULARES,E29,IV,E2,M,10,999
E299,DISFUNCION TESTICULAR NO ESPECIFICADA,E29,IV,E2,M,10,999
E300,PUBERTAD RETARDADA,E30,IV,E3,A,16,18
E301,PUBERTAD PRECOZ,E30,IV,E3,A,6,8
E308,OTROS TRASTORNOS DE LA PUBERTAD,E30,IV,E3,A,10,14
E309,TRASTORNO DE LA PUBERTAD NO ESPECIFICADO,E30,IV,E3,A,10,14
E310,INSUFICIENCIA PILOGLANDULAR AUTOINMUNE,E31,IV,E3,A,0,999
E311,HIPERFUNCION POLIGLANDULAR,E31,IV,E3,A,0,999
E318,OTRAS DISFUNCIONES POLIGLANDULARES,E31,IV,E3,A,0,999
E319,DISFUNCION POLIGLANDULAR NO ESPECIFICADA,E31,IV,E3,A,0,999
E320,HIPERPLASIA PERSISTENTE DEL TIMO,E32,IV,E3,A,0,999
E321,ABSCESO DEL TIMO,E32,IV,E3,A,0,999
E328,OTRAS ENFERMEDADES DEL TIMO,E32,IV,E3,A,0,999
E329,ENFERMEDAD DEL TIMO NO ESPECIFICADA,E32,IV,E3,A,0,999
E340,SINDROME CARCINOIDE,E34,IV,E3,A,0,999
E341,OTRAS HIPERSECRECIONES DE HORMONAS INTESTINALES,E34,IV,E3,A,0,999
E342,SECRECION HORMONAL ECTOPICA NO CLASIFICADA EN OTRA PARTE,E34,IV,E3,A,0,999
E343,ENANISMO NO CLASIFICADO EN OTRA PARTE,E34,IV,E3,A,0,999
E344,ESTATURA ALTA CONSTITUCIONAL,E34,IV,E3,A,0,999
E345,SINDROME DE RESISTENCIA ANDROGENICA,E34,IV,E3,A,0,999
E348,OTROS TRASTORNOS ENDOCRINOS ESPECIFICADOS,E34,IV,E3,A,0,999
E349,TRASTORNO ENDOCRINO NO ESPECIFICADO,E34,IV,E3,A,0,999
E350,TRASTORNOS DE LA GLANDULA TIROIDES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,E35,IV,E3,A,0,999
E351,TRASTORNOS DE LA GLANDULAS SUPRARRENALES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,E35,IV,E3,A,0,999
E358,TRASTORNOS DE OTRAS GLANDULAS ENDOCRINAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,E35,IV,E3,A,0,999
E40X,KWASHIORKOR,E40,IV,E4,A,0,999
E41X,MARASMO NUTRICIONAL,E41,IV,E4,A,0,999
E42X,KWASHIORKOR MARASMATICO,E42,IV,E4,A,0,999
E43X,DESNUTRICION PROTEICOCALORICA SEVERA NO ESPECIFICADA,E43,IV,E4,A,0,999
E440,DESNUTRICION PROTEICOCALORICA MODERADA,E44,IV,E4,A,0,999
E441,DESNUTRICION PROTEICOCALORICA LEVE,E44,IV,E4,A,0,999
E45X,RETARDO DEL DESARROLLO DEBIDO A DESNUTRICION PROTEICOCALORICA,E45,IV,E4,A,0,999
E46X,DESNUTRICION PROTEICOCALORICA  NO ESPECIFICADA,E46,IV,E4,A,0,999
E500,DEFICIENCIA DE VITAMINA A CON XEROSIS CONJUNTIVAL,E50,IV,E5,A,0,999
E501,DEFICIENCIA DE VITAMINA A CON MANCHA DE BITOT Y XEROSIS CONJUNTIVAL,E50,IV,E5,A,0,999
E502,DEFICIENCIA DE VITAMINA A CON XEROSIS CORNEAL,E50,IV,E5,A,0,999
E503,DEFICIENCIA DE VITAMINA A CON ULCERACION CORNEAL Y XEROSIS,E50,IV,E5,A,0,999
E504,DEFICIENCIA DE VITAMINA A CON QUERATOMALACIA,E50,IV,E5,A,0,999
E505,DEFICIENCIA DE VITAMINA A CON CEGUERA NOCTURNA,E50,IV,E5,A,0,999
E506,DEFICIENCIA DE VITAMINA A CON CICATRICES XEROFTALMICAS DE LA CORNEA,E50,IV,E5,A,0,999
E507,OTRAS MANIFESTACIONES OCULARES DE DEFICIENCIA DE VITAMINA A,E50,IV,E5,A,0,999
E508,OTRAS MANIFESTACIONES DE DEFICIENCIA DE VITAMINA A,E50,IV,E5,A,0,999
E509,DEFICIENCIA DE VITAMINA A NO ESPECIFICADA,E50,IV,E5,A,0,999
E511,BERIBERI,E51,IV,E5,A,0,999
E512,ENCEFALOPATIA DE WERNICKE,E51,IV,E5,A,0,999
E518,OTRAS MANIFESTACIONES DE LA DEFICIENCIA DE TIAMINA,E51,IV,E5,A,0,999
E519,DEFICIENCIA DE TIAMINA NO ESPECIFICADA,E51,IV,E5,A,0,999
E52X,DEFICIENCIA DE NIACINA [PELAGRA],E52,IV,E5,A,0,999
E530,DEFICIENCIA DE RIBOFLAVINA,E53,IV,E5,A,0,999
E531,DEFICIENCIA DE PIRIDOXINA,E53,IV,E5,A,0,999
E538,DEFICIENCIA DE OTRAS VITAMINAS DEL GRUPO B,E53,IV,E5,A,0,999
E539,DEFICIENCIA DE VITAMINA B NO ESPECIFICADA,E53,IV,E5,A,0,999
E54X,DEFICIENCIA DE ACIDO ASCORBICO,E54,IV,E5,A,0,999
E550,RAQUITISMO ACTIVO,E55,IV,E5,A,0,999
E559,DEFICIENCIA DE VITAMINA D NO ESPECIFICADA,E55,IV,E5,A,0,999
E560,DEFICIENCIA DE VITAMINA E,E56,IV,E5,A,0,999
E561,DEFICIENCIA DE VITAMINA K,E56,IV,E5,A,0,999
E568,DEFICIENCIA DE OTRAS VITAMINAS,E56,IV,E5,A,0,999
E569,DEFICIENCIA DE VITAMINA NO ESPECIFICADA,E56,IV,E5,A,0,999
E58X,DEFICIENCIA DIETETICA DE CALCIO,E58,IV,E5,A,0,999
E59X,DEFICIENCIA DIETETICA DE SELENIO,E59,IV,E5,A,0,999
E60X,DEFICIENCIA DIETETICA DE ZINC,E60,IV,E6,A,0,999
E610,DEFICIENCIA DE COBRE,E61,IV,E6,A,0,999
E611,DEFICIENCIA DE HIERRO,E61,IV,E6,A,0,999
E612,DEFICIENCIA DE MAGNESIO,E61,IV,E6,A,0,999
E613,DEFICIENCIA DE MANGANESO,E61,IV,E6,A,0,999
E614,DEFICIENCIA DE CROMO,E61,IV,E6,A,0,999
E615,DEFICIENCIA DE MOLIBDENO,E61,IV,E6,A,0,999
E616,DEFICIENCIA DE VANADIO,E61,IV,E6,A,0,999
E617,DEFICIENCIA DE MULTIPLES ELEMENTOS NUTRICIONALES,E61,IV,E6,A,0,999
E618,DEFICIENCIA DE OTROS ELEMENTOS NUTRICIONALES ESPECIFICADOS,E61,IV,E6,A,0,999
E619,DEFICIENCIA DE OTRO ELEMENTO NUTRICIONAL NO ESPECIFICADO,E61,IV,E6,A,0,999
E630,DEFICIENCIA DE ACIDOS GRASOS ESENCIALES [AGE],E63,IV,E6,A,0,999
E631,DESEQUILIBRIO DE LOS CONSTITUYENTES EN LA DIETA,E63,IV,E6,A,0,999
E638,OTRAS DEFICIENCIAS NUTRICIONALES ESPECIFICADAS,E63,IV,E6,A,0,999
E639,DEFICIENCIA NUTRICIONAL NO ESPECIFICADA,E63,IV,E6,A,0,999
E640,SECUELAS DE LA DESNUTRICION PROTEICOCALORICA,E64,IV,E6,A,1,999
E641,SECUELAS DE LA DEFICIENCIA DE VITAMINA A,E64,IV,E6,A,0,999
E642,SECUELAS DE LA DEFICIENCIA DE VITAMINA C,E64,IV,E6,A,0,999
E643,SECUELAS DEL RAQUITISMO,E64,IV,E6,A,1,999
E648,SECUELAS DE OTRAS DEFICIENCIAS NUTRICIONALES,E64,IV,E6,A,0,999
E649,SECUELAS DE LA DEFICIENCIA NUTRICIONAL NO ESPECIFICADA,E64,IV,E6,A,0,999
E65X,ADIPOSIDAD LOCALIZADA,E65,IV,E6,A,0,999
E660,OBESIDAD DEBIDA A EXCESO DE CALORIAS,E66,IV,E6,A,0,999
E661,OBESIDAD INDUCIDA POR DROGAS,E66,IV,E6,A,0,999
E662,OBESIDAD EXTREMA CON HIPOVENTILACION ALVEOLAR,E66,IV,E6,A,0,999
E668,OTROS TIPOS DE OBESIDAD,E66,IV,E6,A,0,999
E669,OBESIDAD NO ESPECIFICADA,E66,IV,E6,A,0,999
E670,HIPERVITAMINOSIS A,E67,IV,E6,A,0,999
E671,HIPERCAROTINEMIA,E67,IV,E6,A,0,999
E672,SINDROME DE MEGAVITAMINA B6,E67,IV,E6,A,0,999
E673,HIPERVITAMINOSIS D,E67,IV,E6,A,0,999
E678,OTROS TIPOS DE HIPERALIMENTACION ESPECIFICADOS,E67,IV,E6,A,0,999
E68X,SECUELAS DE HIPERALIMENTACION,E68,IV,E6,A,0,999
E700,FENILCETONURIA CLASICA,E70,IV,E7,A,0,999
E701,OTRAS HIPERFENILALANINEMIAS,E70,IV,E7,A,0,999
E702,TRASTORNOS DEL METABOLISMO DE LA TIROSINA,E70,IV,E7,A,0,999
E703,ALBINISMO,E70,IV,E7,A,0,999
E708,OTROS TRASTORNOS DEL METABOLISMO DE LOS AMINOACIDOS AROMATICOS,E70,IV,E7,A,0,999
E709,TRASTORNO DEL METABOLISMO DE LOS AMINOACIDOS AROMATICOS NO ESPECIFICADO,E70,IV,E7,A,0,999
E710,ENFERMEDAD DE LA ORINA EN JARABE DE ARCE,E71,IV,E7,A,0,999
E711,OTROS TRASTORNOS DEL METABOLISMO DE LOS AMINOACIDOS DE CADENA RAMIFICADA,E71,IV,E7,A,0,999
E712,OTROS TRASTORNOS DEL METABOLISMO DE LOS AMINOACIDOS DE CADENA RAMIFICADA NO ESPECIFICADOS,E71,IV,E7,A,0,999
E713,TRASTORNOS DEL METABOLISMO DE LOS ACIDOS GRASOS,E71,IV,E7,A,0,999
E720,TRASTORNOS DEL TRANSPORTE DE LOS AMINOACIDOS,E72,IV,E7,A,0,999
E721,TRASTORNO DEL METABOLISMO DE LOS AMINOACIDOS AZUFRADOS,E72,IV,E7,A,0,999
E722,TRASTORNOS DEL METABOLISMO DEL CICLO DE LA UREA,E72,IV,E7,A,0,999
E723,TRASTORNOS DEL METABOLISMO DE LA LISINA Y LA HIDROXILISINA,E72,IV,E7,A,0,999
E724,TRASTORNO DEL METABOLISMO DE LA ORNITINA,E72,IV,E7,A,0,999
E725,TRASTORNO DEL METABOLISMO DE LA GLICINA,E72,IV,E7,A,0,999
E728,OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO DE LOS AMINOACIDOS,E72,IV,E7,A,0,999
E729,TRASTORNO DEL METABOLISMO DE LOS AMINOACIDOS NO ESPECIFICADO,E72,IV,E7,A,0,999
E730,DEFICIENCIA CONGENITA DE LACTASA,E73,IV,E7,A,0,999
E731,DEFICIENCIA SECUNDARIA DE LACTASA,E73,IV,E7,A,0,999
E738,OTROS TIPOS DE INTOLERANCIA A LA LACTOSA,E73,IV,E7,A,0,999
E739,INTOLERANCIA A LA LACTOSA NO ESPECIFICADA,E73,IV,E7,A,0,999
E740,ENFERMEDAD DEL ALMACENAMIENTO DE GLUCOGENO,E74,IV,E7,A,0,999
E741,TRASTORNOS DEL METABOLISMO DE LA FRUCTOSA,E74,IV,E7,A,0,999
E742,TRASTORNO DEL METABOLISMO DE LA GALACTOSA,E74,IV,E7,A,0,999
E743,OTROS TRASTORNOS DE LA ABSORCION INTESTINAL DE CARBOHIDRATOS,E74,IV,E7,A,0,999
E744,TRASTORNOS DEL METABOLISMO DEL PIRUVATO Y DE LAS GLUCONEOGENESIS,E74,IV,E7,A,0,999
E748,OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO DE LOS CARBOHIDRATOS,E74,IV,E7,A,0,999
E749,TRASTORNO DEL METABOLISMO DE LOS CARBOHIDRATOS NO ESPECIFICADO,E74,IV,E7,A,0,999
E750,GANGLIOSIDOSIS GM2,E75,IV,E7,A,0,999
E751,OTRAS GANGLIOSIDOSIS,E75,IV,E7,A,0,999
E752,OTRAS ESFINGOLIPIDOSIS,E75,IV,E7,A,0,999
E753,ESFINGOLIPIDOSIS NO ESPECIFICADA,E75,IV,E7,A,0,999
E754,LIPOFUSCINOSIS CEROIDE NEURONAL,E75,IV,E7,A,0,999
E755,OTROS TRASTORNOS DEL ALMACENAMIENTO DE LIPIDOS,E75,IV,E7,A,0,999
E756,TRASTORNOS DE ALMACENAMIENTO DE LIPIDOS NO ESPECIFICADO,E75,IV,E7,A,0,999
E760,MUCOPOLISACARIDOSIS TIPO I,E76,IV,E7,A,0,999
E761,MUCOPOLISACARIDOSIS TIPO II,E76,IV,E7,A,0,999
E762,OTRAS MUCOPOLISACARIDOSIS,E76,IV,E7,A,0,999
E763,MUCOPOLISACARIDOSIS NO ESPECIFICADA,E76,IV,E7,A,0,999
E768,OTRO TRASTORNOS DEL METABOLISMO DE LOS GLUCOSAMINOGLICANOS,E76,IV,E7,A,0,999
E769,TRASTORNO DEL METABOLISMO DE LOS GLUCOSAMINOGLICANOS NO ESPECIFICADO,E76,IV,E7,A,0,999
E770,DEFECTOS EN LA MODIFICACION POSTRASLACIONAL DE ENZIMAS LISOSOMALES,E77,IV,E7,A,0,999
E771,DEFECTOS DE LA DEGRADACION DE GLUCOPROTEINAS,E77,IV,E7,A,0,999
E778,OTROS TRASTORNOS DEL METABOLISMO DE LAS GLUCOPROTEINAS,E77,IV,E7,A,0,999
E779,TRASTORNO DEL METABOLISMO DE LAS GLUCOPROTEINAS NO ESPECIFICADO,E77,IV,E7,A,0,999
E780,HIPERCOLESTEROLEMIA PURA,E78,IV,E7,A,0,999
E781,HIPERGLICERIDEMIA PURA,E78,IV,E7,A,0,999
E782,HIPERLIPIDEMIA MIXTA,E78,IV,E7,A,0,999
E783,HIPERQUILOMICRONEMIA,E78,IV,E7,A,0,999
E784,OTRA HIPERLIPIDEMIA,E78,IV,E7,A,0,999
E785,HIPERLIPIDEMIA NO ESPECIFICADA,E78,IV,E7,A,0,999
E786,DEFICIENCIA DE LIPOPROTEINAS,E78,IV,E7,A,0,999
E788,OTROS TRASTORNOS DEL METABOLISMO DE LAS LIPOPROTEINAS,E78,IV,E7,A,0,999
E789,TRASTORNO DEL METABOLISMO DE LAS LIPOPROTEINAS NO ESPECIFICADO,E78,IV,E7,A,0,999
E790,HIPERURICEMIA SIN SIGNOS DE ARTRITIS INFLAMATORIA Y ENFERMEDAD TOFACEA,E79,IV,E7,A,0,999
E791,SINDROME DE LESCH-NYHAN,E79,IV,E7,A,0,999
E798,OTROS TRASTORNOS DEL METABOLISMO DE LAS PURINAS Y DE LAS PIRIMIDINAS,E79,IV,E7,A,0,999
E799,TRASTORNOS DEL METABOLISMO DE LAS PURINAS Y DE LAS PIRIMIDINAS NO ESPECIFICADO,E79,IV,E7,A,0,999
E800,PORFIRIA ERITROPOYETICA HEREDITARIA,E80,IV,E8,A,0,999
E801,PORFIRIA CUTANEA TARDIA,E80,IV,E8,A,0,999
E802,OTRAS PORFIRIAS,E80,IV,E8,A,0,999
E803,DEFECTOS DE CATALASA Y PEROXIDASA,E80,IV,E8,A,0,999
E804,SINDROME DE GILBERT,E80,IV,E8,A,0,999
E805,SINDROME DE CRIGLER-NAJJAR,E80,IV,E8,A,0,999
E806,OTROS TRASTORNOS DEL METABOLISMO DE LA BILIRRUBINA,E80,IV,E8,A,0,999
E807,TRASTORNOS DEL METABOLISMO DE LA BILIRRUBINA NO ESPECIFICADO,E80,IV,E8,A,0,999
E830,TRASTORNOS DEL METABOLISMO DEL COBRE,E83,IV,E8,A,0,999
E831,TRASTORNOS DEL METABOLISMO DEL HIERRO,E83,IV,E8,A,0,999
E832,TRASTORNOS DEL METABOLISMO DEL ZINC,E83,IV,E8,A,0,999
E833,TRASTORNOS DEL METABOLISMO DEL FOSFORO,E83,IV,E8,A,0,999
E834,TRASTORNOS DEL METABOLISMO DEL MAGNESIO,E83,IV,E8,A,0,999
E835,TRASTORNOS DEL METABOLISMO DEL CALCIO,E83,IV,E8,A,0,999
E838,OTROS TRASTORNOS DEL METABOLISMO DE LOS MINERALES,E83,IV,E8,A,0,999
E839,TRASTORNO DEL METABOLISMO DE LOS MINERALES NO ESPECIFICADO,E83,IV,E8,A,0,999
E840,FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES,E84,IV,E8,A,0,999
E841,FIBROSIS QUISTICA CON MANIFESTACIONES INTESTINALES,E84,IV,E8,A,0,999
E848,FIBROSIS QUISTICA CON OTRAS MANIFESTACIONES,E84,IV,E8,A,0,999
E849,FIBROSIS QUISTICA SIN OTRA ESPECIFICACION,E84,IV,E8,A,0,999
E850,AMILOIDOSIS HEREDOFAMILIAR NO NEUROPATICA,E85,IV,E8,A,0,999
E851,AMILOIDOSIS HEREDOFAMILIAR NEUROPATICA,E85,IV,E8,A,0,999
E852,AMILOIDOSIS HEREDOFAMILIAR NO ESPECIFICADA,E85,IV,E8,A,0,999
E853,AMILOIDOSIS SISTEMICA SECUNDARIA,E85,IV,E8,A,0,999
E854,AMILOIDOSIS LIMITADA A UN ORGANO,E85,IV,E8,A,0,999
E858,OTRAS AMILOIDOSIS,E85,IV,E8,A,0,999
E859,AMILOIDOSIS NO ESPECIFICADA,E85,IV,E8,A,0,999
E86X,DEPLECION DEL VOLUMEN,E86,IV,E8,A,0,999
E870,HIPEROSMOLARIDAD E HIPERNATREMIA,E87,IV,E8,A,0,999
E871,HIPOSMOLARIDAD E HIPERNATREMIA,E87,IV,E8,A,0,999
E872,ACIDOSIS,E87,IV,E8,A,0,999
E873,ALCALOSIS,E87,IV,E8,A,0,999
E874,TRASTORNOS MIXTOS DEL BALANCE ACIDO-BASICO,E87,IV,E8,A,0,999
E875,HIPERPOTASEMIA,E87,IV,E8,A,0,999
E876,HIPOPOTASMIA,E87,IV,E8,A,0,999
E877,SOBRECARGA DE LIQUIDOS,E87,IV,E8,A,0,999
E878,OTROS TRASTORNOS DEL EQUILIBRIO DE LOS ELECTROLITOS Y DE LOS LIQUIDOS NO CLASIFICADOS EN OTRA PARTE,E87,IV,E8,A,0,999
E880,TRASTORNOS DEL METABOLISMO DE LAS PROTEINAS PLASMATICAS NO CLASIFICADOS EN OTRA PARTE,E88,IV,E8,A,0,999
E881,LIPODISTROFIA NO CLASIFICADA EN OTRA PARTE,E88,IV,E8,A,0,999
E882,LIPOMATOSIS NO CLASIFICADA EN OTRA PARTE,E88,IV,E8,A,0,999
E888,OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO,E88,IV,E8,A,0,999
E889,TRASTORNO METABOLICO NO ESPECIFICADO,E88,IV,E8,A,0,999
E890,HIPOTIROIDISMO CONSECUTIVO A PROCEDIMIENTOS,E89,IV,E8,A,0,999
E891,HIPOINSULINEMIA CONSECUTIVA A PROCEDIMIENTOS,E89,IV,E8,A,0,999
E892,HIPOPARATIROIDISMO CONSECUTIVO A PROCEDIMIENTOS,E89,IV,E8,A,0,999
E893,HIPOPITUITARISMO CONSECUTIVO A PROCEDIMIENTOS,E89,IV,E8,A,0,999
E894,INSUFICIENCIA OVARICA CONSECUTIVA A PROCEDIMIENTOS,E89,IV,E8,F,0,999
E895,HIPOFUNCION TESTICULAR CONSECUTIVA A PROCEDIMIENTOS,E89,IV,E8,M,0,999
E896,HIPOFUNCION ADRENOCORTICAL [MEDULA SUPRARRENAL] CONSECUTIVA A PROCEDIMIENTOS,E89,IV,E8,A,0,999
E898,OTROS TRASTORNOS METABOLICOS Y ENDOCRINOS CONSECUTIVO A PROCEDIMIENTOS,E89,IV,E8,A,0,999
E899,TRASTORNO ENDOCRINO Y METABOLICO CONSECUTIVO A PROCEDIMIENTOS NO ESPECIFICADO,E89,IV,E8,A,0,999
E90X,TRASTORNOS NUTRICIONALES Y METABOLICOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,E90,IV,E9,A,0,999
F000,DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER DE COMIENZO TEMPRANO G300†,F00,V,F0,A,0,999
F001,DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER DE COMIENZO TARDIO G301†,F00,V,F0,A,0,999
F002,DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER ATIPICA O DE TIPO MIXTO G308†,F00,V,F0,A,0,999
F009,DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER NO ESPECIFICADA G309†,F00,V,F0,A,0,999
F010,DEMENCIA VASCULAR DE COMIENZO AGUDO,F01,V,F0,A,0,999
F011,DEMENCIA VASCULAR POR INFARTOS MULTIPLES,F01,V,F0,A,0,999
F012,DEMENCIA VASCULAR SUBCORTICAL,F01,V,F0,A,0,999
F013,DEMENCIA VASCULAR MIXTA CORTICAL Y SUBCORTICAL,F01,V,F0,A,0,999
F018,OTRAS DEMENCIAS VASCULARES,F01,V,F0,A,0,999
F019,DEMENCIA VASCULAR NO ESPECIFICADA,F01,V,F0,A,0,999
F020,DEMENCIA EN LA ENFERMEDAD DE PICK G310†,F02,V,F0,A,0,999
F021,DEMENCIA EN LA ENFERMEDAD DE CREUTZFELDT-JAKOB A810†,F02,V,F0,A,0,999
F022,DEMENCIA EN LA ENFERMEDAD DE HUNTINGTON G10†,F02,V,F0,A,0,999
F023,DEMENCIA EN LA ENFERMEDAD DE PARKINSON G20†,F02,V,F0,A,0,999
F024,DEMENCIA EN LA ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH] B220†,F02,V,F0,A,0,999
F028,DEMENCIA EN OTRAS ENFERMEDADES ESPECIFICADAS CLASIFICADAS EN OTRA PARTE,F02,V,F0,A,0,999
F03X,DEMENCIA  NO ESPECIFICADA,F03,V,F0,A,0,999
F04X,SINDROME AMNESICO ORGANICO NO INDUCIDO POR ACOHOL O POR OTRAS SUSTANCIAS PSICOACTIVAS,F04,V,F0,A,0,999
F050,DELIRIO NO SUPERPUESTO A UN CUADRO DE DEMENCIA ASI DESCRITO,F05,V,F0,A,0,999
F051,DELIRIO SUPERPUESTO A UN CUADRO DE DEMENCIA,F05,V,F0,A,0,999
F058,OTROS DELIRIOS,F05,V,F0,A,0,999
F059,DELIRIO NO ESPECIFICADO,F05,V,F0,A,0,999
F060,ALUCINOSIS ORGANICA,F06,V,F0,A,0,999
F061,TRASTORNO CATATONICO ORGANICO,F06,V,F0,A,0,999
F062,TRASTORNO DELIRANTE [ESQUIZOFRENIFORME] ORGANICO,F06,V,F0,A,0,999
F063,TRASTORNOS DEL HUMOR [AFECTIVOS] ORGANICOS,F06,V,F0,A,0,999
F064,TRASTORNO DE ANSIEDAD ORGANICO,F06,V,F0,A,0,999
F065,TRASTORNO DISOCIATIVO ORGANICO,F06,V,F0,A,0,999
F066,TRASTORNO DE LABILIDAD EMOCIONAL [ASTENICO] ORGANICO,F06,V,F0,A,0,999
F067,TRASTORNO COGNOSCITIVO LEVE,F06,V,F0,A,0,999
F068,OTROS TRASTORNOS MENTALES ESPECIFICADOS DEBIDOS A LESION Y DISFUNCION CEREBRAL Y A ENFERMEDAD FISICA,F06,V,F0,A,0,999
F069,TRASTORNO MENTAL NO ESPECIFICADO DEBIDO A LESION Y DISFUNCION CEREBRAL Y A ENFERMEDAD FISICA,F06,V,F0,A,0,999
F070,TRASTORNO DE LA PERSONALIDAD ORGANICO,F07,V,F0,A,0,999
F071,SINDROME POSTENCEFALITICO,F07,V,F0,A,0,999
F072,SINDROME POSTCONCUSIONAL,F07,V,F0,A,0,999
F078,OTROS TRASTORNOS ORGANICOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO DEBIDOS A ENFERMEDAD LESION Y DISFUNCION CEREBRALES,F07,V,F0,A,0,999
F079,TRASTORNO ORGANICO DE LA PERSONALIDAD Y DEL COMPORTAMIENTO NO ESPECIFICADO DEBIDO A ENFERMEDAD LESION Y DISFUNCION CEREBRAL,F07,V,F0,A,0,999
F09X,TRASTORNO MENTAL ORGANICO O SINTOMATICO NO ESPECIFICADO,F09,V,F0,A,0,999
F100,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: INTOXICACION AGUDA,F10,V,F1,A,0,999
F101,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: USO NOCIVO,F10,V,F1,A,5,999
F102,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: SINDROME DE DEPENDENCIA,F10,V,F1,A,0,999
F103,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: ESTADO DE ABSTINENCIA,F10,V,F1,A,0,999
F104,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: ESTADO DE ABSTINENCIA CON DELIRIO,F10,V,F1,A,0,999
F105,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: TRASTORNO PSICOTICO,F10,V,F1,A,0,999
F106,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: SINDROME AMNESICO,F10,V,F1,A,0,999
F107,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: TRASTORNO PSICOTICO RESIDUAL Y DE COMIENZO TARDIO,F10,V,F1,A,0,999
F108,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: OTROS TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,F10,V,F1,A,0,999
F109,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL: TRASTORNO MENTAL Y DEL COMPORTAMIENTO NO ESPECIFICADO,F10,V,F1,A,0,999
F110,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS: INTOXICACION AGUDA,F11,V,F1,A,0,999
F111,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS: USO NOCIVO,F11,V,F1,A,0,999
F112,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS: SINDROME DE DEPENDENCIA,F11,V,F1,A,0,999
F113,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS: ESTADO DE ABSTINENCIA,F11,V,F1,A,0,999
