tipo_entidad,tipo_identificacion,num_identificacion,cod_eapb,nombre,cod_mpio
14,NI,899999230,110011434005,FACULTAD CIENCIAS Y EDUCACION,11001
14,NI,800231779,110011441401,REFORESTACION Y PARQUES SA,11001
14,NI,860028971,110011492101,UNIVERSIDAD CATOLICA DE COLOMBIA,11001
14,NI,900028664,110011493101,DESPERTAR DE LOS SENTIDOS FUNDACION PARA LA HABILITACION INTEGRAL DEL NINO ESPECIAL,11001
14,NI,900043202,110011525401,FERNANDEZ DIAZ Y ASOCIADOS EU  UNIDAD MEDICA AVENIDA,11001
14,NI,860354345,110011571101,FUNDACION REHABILITACION INTEGRAL FRINE,11001
14,NI,830042038,110011578001,IGLESIA CENTRO MUNDIAL DE AVIVAMIENTO,11001
14,NI,830122807,110011596701,FUNDACION APRENDER,11001
14,NI,860078643,110011624201,POLITECNICO GRANCOLOMBIANO,11001
14,NI,900108281,110011636901,OPTICAS GMO COLOMBIA SAS,11001
14,NI,800056471,110011046901,CENTRO MEDICO MADRE MICAELA,11001
14,NI,860012357,110011095101,UNIVERSIDAD SANTO TOMAS  SERVICIO DE ATENCION PSICOLOGICA IPS,11001
14,NI,800251482,110011299901,HOGAR DE PASO LA MALOKA BOGOTA,11001
14,NI,900108281,110011636903,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636904,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636905,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636906,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636907,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636908,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636909,OPTICAS GMO COLOMBIA SA,11001
14,NI,900108281,110011636911,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636912,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636913,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636914,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636919,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636920,Opticas Gmo Colombia SAS,11001
14,NI,860061099,110011649703,UCAD  UNIDAD DE ATENCION EN CIENCIAS APLICADAS AL DEPORTE,11001
14,NI,830512261,110011658801,Sport s Gym SA,11001
14,NI,800152243,110011667101,Gimnasio La Khumbre,11001
14,NI,860035212,110011669601,LA ASOCIACION DE PADRES DE FAMILIA DEL COLEGIO SAN BARTOLOME LA MERCED  ASOBARTOLINA,11001
14,NI,860507903,110011671601,CENTRO DE SALUD LOS LIBERTADORES,11001
14,NI,860507903,110011671602,CENTRO UNIVERSITARIO DE ATENCION PSICOLOGICA A LA INFANCIACUNAPSI,11001
14,NI,860403721,110011683001,CENTRO DE ATENCION EN SALUD UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA,11001
14,NI,860029924,110011686801,UNIVERSIDAD COOPERATIVA DE COLOMBIA,11001
14,NI,860029924,110011686802,UNIVERSIDAD COOPERATIVA DE COLOMBIA,11001
14,NI,860029924,110011686803,UNIVERSIDAD COOPERATIVA DE COLOMBIA,11001
14,NI,899999061,110011696204,CENTRO DE PROTECCION SOCIAL BOSQUE POPULAR,11001
14,NI,860530806,110011713902,CENTRO OPTICO OPTIMO LTDA,11001
14,NI,860045054,110011735801,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA,11001
14,NI,860045054,110011735802,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA,11001
14,NI,800084089,110011785201,INSTITUTO DE FORMACION E INVESTIGACION TECNICA SA INFORTEC,11001
14,NI,860351894,110011787901,UNIVERSIDAD SERGIO ARBOLEDA,11001
14,NI,899999034,110011793701,SERVICIO MEDICO ASISTENCIAL DEL SENA REGIONAL DISTRITO CAPITAL,11001
14,NI,899999034,110011793702,SERVICIO MEDICO ASISTENCIAL DEL SENA DIRECCION GENERAL,11001
14,NI,899999034,110011793703,SERVICIO MEDICO ASISTENCIAL DEL SENA REGIONAL CUNDINAMARCA,11001
14,NI,860503634,110011804501,FUNDACION UNIVERSITARIA SAN MARTIN  SALUD ORAL HOSPITAL SAN JOSE,11001
14,NI,860503634,110011804502,FUNDACION UNIVERSITARIA SAN MARTIN  CLINICA ODONTOLOGICA PRADO VERANIEGO,11001
14,NI,860503634,110011804503,FUNDACION UNIVERSITARIA SAN MARTIN  CLINICA ODONTOLOGICA FONTIBON,11001
14,NI,860503634,110011804504,FUNDACION UNIVERSITARIA SAN MARTIN  CLINICA ODONTOLOGICA DE NINOS,11001
14,NI,860503634,110011804508,CLINICA DE PRACTICAS TOBERIN DE LA FUNDACION UNIVERSITARIA SAN MARTIN,11001
14,NI,900187899,110011805501,SOL Y PIEL,11001
14,NI,900024182,110011834301,DOLLY DEVIA SPA,11001
14,NI,900204773,110011847301,OPTILINE VISION CENTER,11001
14,NI,900108281,110011636917,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636921,Opticas Gmo Colombia SAS,11001
14,NI,900108281,110011636922,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636923,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636924,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636926,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636927,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636930,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636931,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636932,Opticas GMO Colombia SAS,11001
14,NI,900108281,110011636935,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636936,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636937,OPTICAS GMO COLOMBIA SAS,11001
14,NI,900108281,110011636938,OPTICAS GMO COLOMBIA SAS,11001
14,NI,860061099,110011649701,PARQUE CAYETANO CANIZARES,11001
14,NI,899999061,110011696205,Centro de Integracion Familiar Renacer,11001
14,NI,899999061,110011696208,CENTRO DE DESARROLLO SOCIAL BELLO HORIZONTE,11001
14,NI,860530806,110011713901,CENTRO OPTICO OPTIMO B,11001
14,NI,900187899,110011805502,SOL Y PIEL,11001
14,NI,899999054,110011806001,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA,11001
14,NI,900199325,110011842801,CEJAS PERFECTAS,11001
14,NI,899999098,110011872901,CONSULTORIO MEDICOCAMARA DE REPRESENTANTES,11001
14,NI,900231829,110011908701,GIMNASIO GOLEMAN,11001
14,NI,900211311,110011918701,ELENA DEL MAR FIGURA TOTAL,11001
14,NI,900211311,110011918702,ELENA DEL MAR FIGURA TOTAL,11001
14,NI,900211311,110011918704,ELENA DEL MAR FIGURA TOTAL,11001
14,NI,900211311,110011918705,ELENA DEL MAR SEDE SANTA BARBARA,11001
14,NI,900211311,110011918706,ELENA DEL MAR FIGURA TOTAL,11001
14,NI,900211311,110011918707,ELENA DEL MAR FIGURA TOTAL,11001
14,NI,900211311,110011918708,ELENA DEL MAR FIGURA TOTAL EU,11001
14,NI,900232712,110011924102,CRC 7 DE AGOSTO SUCURSAL CEDRITOS,11001
14,NI,900228532,110011925401,FUNDACION NEIJING BOGOTA PARA LA INVESTIGACION Y DESARROLLO DE LAS TRADICIONES ORIENTALES,11001
14,NI,900242452,110011932801,Oxygene Spa Medical EU,11001
14,NI,860401734,110011943801,SEDE E,11001
14,NI,900242215,110011954301,HARD BODY SPA,11001
14,NI,900189982,110011966501,OPTICA VISION GLOBAL LTDA,11001
14,NI,900189982,110011966502,OPTICA VISION GLOBAL LTDA NO 2,11001
14,NI,900190060,110011971301,DASHA ESTETICA TOTAL,11001
14,NI,900268134,110011987501,DIANA MONROY ESTETICA,11001
14,NI,800245520,110011988601,NORMANDIA,11001
14,NI,900275082,110011998101,CENTRO AUDIOLOGICO LUSAN EU,11001
14,NI,830008672,110012005801,COLEGIO DISTRITAL EN CONCESION HERNANDO DURAN DUSSAN,11001
14,NI,830040933,110012006902,INSTITUTO DE EDUCACION INGABO SEDE CHAPINERO 65,11001
14,NI,822007635,110012007801,LLANO Y ORINOQUIA LTDA,11001
14,NI,900251428,110012017801,OPTICA MC EU,11001
14,NI,830081458,110012027301,PARROQUIA BEATO GUILLERMO JOSE CHAMINADE,11001
14,NI,900308545,110012043401,TOTAL MEDICAL SPA,11001
14,NI,900310927,110012045801,OPTICAS ALBA E U CON LA SIGLA O A E U,11001
14,NI,830092890,110012073601,COLEGIO AGUSTIN FENNANDEZ IED,11001
14,NI,860026058,110012075102,UNIVERSIDAD EAN,11001
14,NI,900225747,110011897201,medicar ips sas,11001
14,NI,900231829,110011908702,GIMNASIO GOLEMAN,11001
14,NI,900231829,110011908703,GIMNASIO GOLEMAN,11001
14,NI,900231829,110011908704,GIMNASIO GOLEMAN,11001
14,NI,830053460,110011911501,FUNDACION SOCIAL CASA DE REHABILITACION INTEGRAL ANTIOQUIA,11001
14,NI,900109291,110011915201,SUNTAN 119,11001
14,NI,900211311,110011918703,ELENA DEL MAR FIGURA TOTAL,11001
14,NI,900230850,110011935501,ECO MEDICAS EU,11001
14,NI,800251322,110011940101,COOPERATIVA MULTIACTIVA DE EMPLEADOS DE COSMETICOS Y POPULARES COSMEPOP LTDA,11001
14,NI,860058176,110011941301,PROVIDA,11001
14,NI,900224437,110011958401,FUNDACION COLSANES,11001
14,NI,860008067,110011963401,FRIGORIFICO GUADALUPE,11001
14,NI,900264126,110011984101,CENTRO OPTICO TEQUENDAMA EU,11001
14,NI,900274786,110011993101,TEMPO SPA,11001
14,NI,860053914,110011996101,CORPORACION INTERNACIONAL PARA EL DESARROLLO EDUCATIVOCIDE,11001
14,NI,860006848,110012004801,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,11001
14,NI,830040933,110012006901,INSTITUTO DE EDUCACION INGABO SEDE RESTREPO,11001
14,NI,860002693,110012017301,3M COLOMBIA,11001
14,NI,900300467,110012028001,CENTRO OPTICO MAVER,11001
14,NI,830033331,110012029101,Fundacion Ruah,11001
14,NI,860532330,110012038501,COLEGIO DISTRITAL REPUBLICA DE COLOMBIA,11001
14,NI,830011495,110012043501,COLEGIO INEM FRACISCO DE PAULA SANTANDER IED,11001
14,NI,900298226,110012064701,CITY OPTICA CALLE 147,11001
14,NI,800231790,110012071001,COLEGIO CLARETIANO DE BOSA,11001
14,NI,860026058,110012075101,UNIVERSIDAD EAN,11001
14,NI,860046927,110012077101,TIPIEL SA,11001
14,NI,860072134,110012092801,Hocol SA,11001
14,NI,900192328,110012100901,CHAIRAMA SA,11001
14,NI,900347275,110012105901,SUN SUN SPA SAS,11001
14,NI,900313619,110012126801,ESTHETIC CLUB SPA SAS,11001
14,NI,800000946,110012127601,PROCTER  GAMBLE COLOMBIA LTDA,11001
14,NI,900338195,110012130101,INSTITUTO DE BELLEZA STELLA DURAN VENECIA SAS,11001
14,NI,900338133,110012130301,INSTITUTO DE BELLEZA STELLA DURAN GALERIAS SAS,11001
14,NI,900338137,110012130401,INSTITUTO DE BELLEZA STELLA DURAN RESTREPO SAS,11001
14,NI,900338193,110012130501,INSTITUTO DE BELLEZA STELLA DURAN KENNEDY SAS,11001
14,NI,900370218,110012132801,OPTICA VISION GALLERY,11001
14,NI,900338159,110012135201,INSTITUTO DE BELLEZA STELLA DURAN UNICENTRO SAS,11001
14,NI,900338199,110012135301,INSTITUTO DE BELLEZA STELLA DURAN QUIRIGUA SAS,11001
14,NI,830029869,110012135401,LICEO MIXTO DEL DAS,11001
14,NI,900065619,110012146101,PIEL Y LASER LTDA,11001
14,NI,830069151,110012151001,IVAN PADILLA DENTAL CORPORATION SAS,11001
14,NI,900152547,110012154001,Forms Spa,11001
14,NI,900389509,110012172901,The Naturals Spa SAS,11001
14,NI,860024746,110012176502,Sede Norte,11001
14,NI,900397385,110012181501,SPORT MEDICINE KIDS SAS CUYA SIGLA SERA SMK SAS,11001
14,NI,830095295,110012213201,SUN WORLD,11001
14,NI,900387495,110012217001,Corpoestetic by france sas,11001
14,NI,900437752,110012279301,Vellisimo Center,11001
14,NI,900451429,110012283201,Karis Spa SAS,11001
14,NI,900425752,110012284501,Slim Spa Esthetic Center,11001
14,NI,900469091,110012286601,FUNDACION FAMILIA INDIVIDUO Y SOCIEDAD,11001
14,NI,860013798,110012302902,UNIVERSIDAD LIBRE  SEDE BOSQUE POPULAR,11001
14,NI,900207730,110012303401,COLEGIO VIRGINIA GUTIERREZ DE PINEDA IED,11001
14,NI,900389962,110012307601,CENTRO DE ESTETICA Y BRONCEADO PIEL CANELA SAS,11001
14,NI,900047822,110012076301,Petrobras Colombia Combustibles SA,11001
14,NI,830078251,110012103101,Centro Integral de Tecnicos Dentales,11001
14,NI,900246726,110012107701,BELLMETICA EU,11001
14,NI,830037739,110012110801,COLEGIO VEINTIUN ANGELES SEDE A,11001
14,NI,830137451,110012151701,FUNDACION PROYECTO UNION,11001
14,NI,900384170,110012154201,Fast Service C R C Centro de Reconocimiento de Conductores,11001
14,NI,900381783,110012155101,Corporacion Ciencia Innovacion y Desarrollo SAS CIDESARROLLO,11001
14,NI,900203856,110012156201,Colegio SaludCoop Sur IED,11001
14,NI,900367696,110012156501,FUNDACION SILOE,11001
14,NI,860020370,110012162401,HOGARES CLUB MICHINCASA LEONOR,11001
14,NI,860020370,110012162402,HOGARES CLUB MICHIN,11001
14,NI,860024746,110012176501,FUNDACION UNIVERSIDAD CENTRAL,11001
14,NI,800216673,110012188201,INSTITUTO COLOMBIANO DE APRENDIZAJE,11001
14,NI,860514550,110012223501,AGUA SPA ALEXANDRA GARCIA,11001
14,NI,900440134,110012234801,OPTICA VISION VISION 20 20 E U CON SIGLA OVV 20 20 EU,11001
14,NI,900440134,110012234802,MAXI VISION 2020,11001
14,NI,830033409,110012251101,FEDERACION DE IGLESIAS EVANGELICAS PARA LAS MISIONES INDIGENAS EN COLOMBIA MISINCOL,11001
14,NI,860008890,110012277301,ERNST  YOUNG AUDIT SAS,11001
14,NI,860002400,110012279701,LA PREVISORA SA COMPANIA DE SEGUROS,11001
14,NI,900463936,110012296601,VELLISIMO CENTER SAN RAFAEL,11001
14,NI,900471854,110012302401,SIX SENSES ESTHETIC,11001
14,NI,860013798,110012302901,UNIVERSIDAD LIBRE  SEDE DE LA CANDELARIA,11001
14,NI,900026394,110012309301,Bagua Spa Medicina y Estetica,11001
14,NI,800222886,110012401901,CENTRO DE APOYO TERAPEUTICO ASOCOLCI,11001
14,NI,830039130,110012468401,Fundacion Caminos de Libertad,11001
14,NI,860532366,110012469201,SEDE A INSTITUCION EDUCATIVA DISTRITAL GUILLERMO LEON VALENCIA,11001
14,NI,899999284,110012510501,CENTRO NACIONAL DEL AHORRO,11001
14,NI,800249313,110012520501,Mansarovar Energy Colombia Ltd,11001
14,NI,899999403,110012539701,INSTITUTO NACIONAL DE SALUD,11001
14,NI,860023814,110012544201,FUNDACION EDUCATIVA DE INGLATERRA,11001
14,NI,860069804,110012566001,Division Medica,11001
14,NI,860034313,110012569201,CENTRO MEDICO DAVIVIENDA TORRE CENTRAL,11001
14,NI,860034313,110012569202,CENTRO MEDICO DAVIVIENDA CCI,11001
14,NI,860002538,110012590701,Novartis de Colombia SA,11001
14,NI,860039561,110012591601,Consultorio empresarial Pfizer,11001
14,NI,830081981,110012595301,Centro de Atencion Psicologica San Alfonso  CAPSA,11001
14,NI,800128549,110012630801,CONSULTORIO MEDICO SEDE 95,11001
14,NI,860503326,110012644901,VELEZLAB SAS,11001
14,NI,900651937,110012645601,KEYSTONE PASADENA SAS,11001
14,NI,900651937,110012645602,KP TERMINAL DE TRANSPORTES 02,11001
14,NI,900663616,110012648401,CRC UNICENTRO DE OCCIDENTE,11001
14,NI,900698804,110012650701,COLEGIO SAN JORGE DE INGLATERRA SAS,11001
14,NI,900668351,110012651801,MEDICINA VIAL SAS,11001
14,NI,899999083,110012655701,DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPUBLICA,11001
14,NI,900675069,110012655801,CRC CERTIFICAMOS SAS,11001
14,NI,900698582,110012656301,saludtest ips sas,11001
14,NI,900709441,110012661401,BIOMETRICO CENTRO DE RECONOCIMIENTO DE CONDUCTORES SAS SIGLA BIOMETRICO CRC SAS,11001
14,NI,900711287,110012663101,PASE SU PRUEBA MEDICA EN CONDUCCION SAS,11001
14,NI,900650491,110012664201,MEDY GALERIAS CRC,11001
14,NI,830029703,110012664401,RCN TELEVISION SA,11001
14,NI,900693775,110012665001,RE MEL 106,11001
14,NI,900701155,110012669101,REFRENDAR COLOMBIA,11001
14,NI,900712223,110012672601,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTIFIABLE SAS  CRC CERTIFIABLE SAS,11001
14,NI,900552568,110012673301,UNICO CENTRO DE RECONOCIMIENTO,11001
14,NI,860045094,110012673401,FUNDACION COLEGIO SANTA MARIA,11001
14,NI,900706459,110012675901,CRC Astro Salud SAS,11001
14,NI,890400343,130010012101,OPTICA VISION LTDA,13001
14,NI,800086002,130010017101,centro optico cartagena ltda,13001
14,NI,800086002,130010017102,CENTRO OPTICO CARTAGENA BOCAGRANDE,13001
14,NI,800086002,130010017103,OPTICA POPULAR,13001
14,NI,800086002,130010017104,Optica la Candelaria,13001
14,NI,890480123,130010063201,FACULTAD DE ODONTOLOGIA,13001
14,NI,890480123,130010063202,REI,13001
14,NI,890480123,130010063203,BOQUILLA,13001
14,NI,890480123,130010063204,EL ROSARIO,13001
14,NI,890480123,130010063205,CENTRO DE ATENCION PRIMARIA FACULTAD DE ENFERMERIA,13001
14,NI,890307400,130010077101,LABORATORIO CLINICO UNIVERSIDAD DE SAN BUENAVENTURA,13001
14,NI,860532576,110012205801,Institucion educativa Distrital La Amistad,11001
14,NI,860521658,110012329901,PETROBRAS COLOMBIA LIMITED,11001
14,NI,900337839,110012347901,OPTICA LAUSSANE SAS 2,11001
14,NI,860041163,110012371101,Fondo de Prestaciones Economicas Cesantias y Pensiones FONCEP,11001
14,NI,830007423,110012386101,SEDE A,11001
14,NI,900678783,110012642101,CENTRO DE RECONOCIMIENTO DE CONDUCTORES MEDICOCHES,11001
14,NI,900683493,110012656701,CRC TEUSAQUILLO SAS,11001
14,NI,900672939,110012662901,CRC VALIDAR CONDUCTORES SAS,11001
14,NI,900141276,130620067308,DISPENSARIO INVERSIONES SMP ARROYO HONDO,13062
14,NI,806001822,130010161001,SOCIEDAD AEROPORTUARIA DE LA COSTA SA,13001
14,NI,800080212,130010183801,HOGAR CREA CARTAGENA DE INDIAS,13001
14,NI,800080212,130010183802,HOGAR CREA CRISTINA GONZALEZ DE MAC MASTER,13001
14,NI,806014972,130010195501,Fundacion ALUNA,13001
14,NI,890481188,130010196101,CENTRO EDUCATIVO DE NIVELACION CEN,13001
14,NI,890480145,130010202301,HOGAR SAN PEDRO CLAVER,13001
14,NI,806001069,130010204901,ELEGANCE OPTICAL CENTER LTDA,13001
14,NI,900268315,130010209101,CENTRO DE RECONOCIMINETO DE BOLIVAR LTDA,13001
14,NI,900108281,130010211202,Opticas GMO Colombia SAS,13001
14,NI,890480184,130010214601,ALCALDIA CARTAGENA DE INDIAS DISTRITO TURISTICO Y CULTURAL,13001
14,NI,890480184,130010214602,CARCEL DISTRITAL DE SAN DIEGO,13001
14,NI,800061962,130010214701,ASOCIACION QUIERO VIVIR,13001
14,NI,800248545,130010226501,SIMETRIC CARTAGENA,13001
14,NI,900422757,130010231130,FUNDACION SERSOCIALsede los ejecutivos,13001
14,NI,800116164,130010231601,TERMINAL DE CONTENEDORES DE CARTAGENA SA CONTECAR SA,13001
14,NI,806015067,130010233601,mis mejores anos,13001
14,NI,806012874,130010236301,CORPORACION DE EDUCACION ESPECIAL Y FORMAL MENTE ACTIVA,13001
14,NI,899999034,130010237401,SERVICIO MEDICO ASISTENCIAL DEL SENA,13001
14,NI,806008937,130010239401,Fundacion Progreso y Salud del Caribe,13001
14,NI,900520317,130010242201,CENTRO OPTICO AGOVISION SAS,13001
14,NI,900190385,130010245701,CBI COLOMBIANA SA,13001
14,NI,900563465,130010253701,CRECIENDO DE LA MANO DE DIOS,13001
14,NI,890400080,130010259801,CABOT COLOMBIANA SA,13001
14,NI,900141276,130520067317,DISPENSARIO INVERSIONES SMP ARJONA,13052
14,NI,890307400,130010077102,SERVICIO DE ORIENTACION FAMILIAR SOF,13001
14,NI,806000509,130010096401,CAJA DE PREVISION SOCIAL DE LA UNIVERSIDAD DE CARTAGENA,13001
14,NI,900065619,130010194001,PIEL Y LASER LTDA,13001
14,NI,800059470,130010204601,CONSULTORIO MEDICO PROPILCO,13001
14,NI,900108281,130010211201,OPTICAS GMO COLOMBIA SA,13001
14,NI,802007670,130010215501,ELECTRICARIBE SA ESP,13001
14,NI,806014540,130010216101,SISE DEL CARIBE,13001
14,NI,806006339,130010216601,CONCESION VIAL DE CARTAGENA SA,13001
14,NI,800200969,130010220901,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA,13001
14,NI,899999717,130010240501,DEFENSA CIVIL COLOMBIANA SECIONAL BOLIVAR,13001
14,NI,900528112,130010243201,GALUNG SAS,13001
14,NI,900523907,130010244101,ELCOMEDILAB,13001
14,NI,900523139,130010247901,BERAKAH TRANSPORTES Y EQUIPOS SAS,13001
14,NI,860007277,130010250201,MEXICHEM RESINAS COLOMBIA SAS,13001
14,NI,900117704,130010255001,Assistmedica vamos por tu salud,13001
14,NI,900531942,130010256601,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CRC APTO CARTAGENA SAS,13001
14,NI,900702179,130520074901,examinemos ips sas,13052
14,NI,899999068,131600046401,SERVICIO DE SALUD CANTAGALLOECOPETROL SA,13160
14,NI,900141276,132220067304,DISPENSARIO INVERSIONES SMP CLEMENCIA,13222
14,NI,900141276,132440067303,DISPENSARIO INVERSIONES SMP CARMEN DE BOLIVAR,13244
14,NI,806015733,134300066801,CORPORACION ENLACES DE VIDA,13430
14,NI,900141276,134300067318,DISPENSARIO INVERSIONES SMP MAGANGUE,13430
14,NI,900141276,134420067309,DISPENSARIO INVERSIONES SMP MARIA LA BAJA,13442
14,NI,900141276,136200067302,DISPENSARIO INVERCIONES SMP SANCRISTOBAL,13620
14,NI,900141276,136470067311,DISPENSARIO INVERSIONES SMP SAN ESTANISLAO,13647
14,NI,900141276,136570067319,DISPENSARIO INVERSIONES SMP SAN JUAN DE NEPOMUCENO,13657
14,NI,860056070,152380121202,UNIVERSIDAD ANTONIO NARINO,15238
14,NI,800148589,152380131501,FUNDACION PARA LA REHABILITACION DE LA EDUCACION ESPECIAL SUPERAR,15238
14,NI,826003707,152380131701,FUNDACION PROYECTO DE VIDA FUNDAVIDA,15238
14,NI,900665617,152380211001,CENTRO DE RECONOCIMIENTO DE CONDUCTORES LA PERLA DE BOYACA,15238
14,NI,830071191,154550187601,CONSORCIO EL PORVENIRMIRAFLORES,15455
14,NI,800075723,155720179601,Asociacion Cristiana de Jovenes,15572
14,NI,900702210,155720212601,SERVINT CRC PUERTO BOYACA,15572
14,NI,891800437,156460197201,COOPERATIVA BOYACENSE DE PRODUCTORES DE CARBON DE SALMACA LTDA,15646
14,NI,891800330,157590084203,UNIVERSIDAD PEDAGOGICA TECNOLOGICA DE COLOMBIA UNIDAD DE POLITICA SOCIAL SECCIONAL SOGAMOSO,15759
14,NI,900115510,157590125401,CENTRO DE RECONOCIMIENTO DE CONDUCTORES PRECISION IPS EU,15759
14,NI,899999034,157590200801,SERVICIO MEDICO ASISTENCIAL SENA,15759
14,NI,800140606,157590170801,ESP SANIDAD VI DISTRITO,15759
14,NI,800248545,157590181202,SIMETRIC SOGAMOSA,15759
14,NI,826002906,157590206001,JUNTA DEFENSA CIVIL SOGAMOSO,15759
14,NI,900598968,157590206701,CENTRO DE RECONOCIMIENTO DE CONDUCTORES MEDIC BOYACA SAS,15759
14,NI,890805051,170010009701,IPS UNIVERSIDAD AUTONOMA DE MANIZALES,17001
14,NI,891800330,150010084201,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA UNIDAD DE POLITICA SOCIAL SECCIONAL TUNJA,15001
14,NI,891800330,150010084205,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA FACULTAD DE CIENCIAS DE LA SALUD,15001
14,NI,891801101,150010086601,UNIVERSIDAD DE BOYACA,15001
14,NI,860056070,150010121201,UNIVERSIDAD ANTONIO NARINO,15001
14,NI,820000919,150010135101,INSTITUTO DEPARTAMENTAL DE JUVENTUD Y DEPORTE DE BOYAC INDEPORTES BOYACA,15001
14,NI,900025777,150010142401,Terminal de Transportes de Tunja,15001
14,NI,860012357,150010152501,SEDE CENTRO,15001
14,NI,822003778,150010172001,ASOCIACION HIJOS DE LA LUZ,15001
14,NI,899999717,150010183901,DEFENSA CIVIL COLOMBIANA SECCIONAL BOYACA,15001
14,NI,900470693,151760189501,OCP SOMEM DEL OCCIDENTE SAS,15176
14,NI,890805051,170010009702,CLINICAS ODONTOLOGICAS,17001
14,NI,899999063,170010051001,UNIDAD DE SERVICIOS DE SALUD DE LA UNIVERSIDAD NACIONAL DE COLOMBIA  UNISALUD MANIZALES,17001
14,NI,899999063,170010051002,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE MANIZALES LA NUBIA,17001
14,NI,899999063,170010051003,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE MANIZALEZ PALOGRANDE,17001
