CODIGO CUPS,DESCRIPCION DEL PROCEDIMIENTO,Codigo Sistema CUPS,,Codigo Grupo CUPS,,Codigo Ambito CUPS,Codigo Sexo CUPS,Codigo Nivel Atencion
358207,REPARACION DE DRENAJE VENOSO PULMONAR ANOMALO PARCIAL DE VENAS PULMONARES DERECHAS A VENA CAVA SUPERIOR +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358208,REPARACION DE DRENAJE VENOSO PULMONAR ANOMALO PARCIAL DE VENAS PULMONARES DERECHAS A VENA CAVA INFERIOR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358209,REPARACION DE DRENAJE VENOSO PULMONAR ANOMALO PARCIAL DE VENAS PULMONARES IZQUIERDA A VENA INNOMINADA +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358210,REPARACION DE DRENAJE VENOSO PULMONAR ANOMALO TOTAL A CAMARA ACCESORIA CORTRIATUM º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358301,CIERRE DE DUCTUS ARTERIOSO PERSISTENTE POR TORACOTOMIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358302,CIERRE DE DUCTUS ARTERIOSO PERSISTENTE POR TORACOSCOPIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358303,CIERRE DE DUCTUS ARTERIOSO PERSISTENTE VIA ENDOVASCULAR CATETERISMO +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358306,REPARO DEL TRUNCUS ARTERIOSO CON HOMOINJERTO O CON TEJIDO AUTOLOGO +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358307,REPARO DEL TRUNCUS ARTERIOSO CON CONDUCTO EXTERNO º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358308,REPARO DEL TRUNCUS ARTERIOSO CON PARCHE PERICARDICO DEJANDO ARTERIA PULMONAR ANTERIOR A LA AORTA LECOMPTE º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358400,REPARACION DE LA DOBLE SALIDA DEL VENTRICULO IZQUIERDO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358401,REPARO DE LA DOBLE SALIDA DEL VENTRICULO IZQUIERDO Y CONEXIÓN ATRIOVENTRICULAR CONCORDANTE O DISCORDANTE,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358402,REPARO DE LA DOBLE SALIDA DEL VENTRICULO IZQUIERDO CON ESTENOSIS PULMONAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358403,REPARO DE LA DOBLE SALIDA DEL VENTRICULO IZQUIERDO E HIPOPLASIA DEL VENTRICULO DERECHO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358500,REPARACION DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358501,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO CON CIV SUBAORTICA Y ESTENOSIS PULMONAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358502,REPARO DE DEFECTO VENTRICULAR POR TRANSPOSICION AORTA CABALGAMIENTO PULMONAR CORAZÓN DE TAUSSING BING +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358503,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO CON CIV DOBLE RELACIONADA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358504,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO CON CIV NO RELACIONADA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358505,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO CON CANAL AV,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358506,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO CON L MALPOSICION DE LA AORTA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358507,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO Y CONEXIÓN ATRIOVENTRICULAR DISCORDANTE,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358508,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO CON ESTENOSIS PULMONAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358509,REPARO DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO SIN ESTENOSIS PULMONAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358510,REPARO INTRAVENTRICULAR DEL DOBLE TRACTO DE SALIDA DEL VENTRICULO DERECHO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358700,REPARACION DE COARTACION AORTICA SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358701,REPARACION DE COARTACION AORTICA CON RESECCION Y ANASTOMOSIS TT,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358702,REPARACION DE COARTACION AORTICA CON RESECCION Y COLGAJO DE SUBCLAVIA +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358703,REPARACION DE COARTACION AORTICA CON INTERPOSICION DE INJERTO º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358710,REPARACION DE COARTACION AORTICA VIA ENDOVASCULAR CATETERISMO +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358800,CORRECCION TOTAL DE TRANSPOSICION DE GRANDES VASOS SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358801,TRANSPOSICION DEL RETORNO VENOSO CON PARCHE O SEPTACION INTERAURICULAR MUSTARD Y SENNING,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358802,TRANSPOSICION ARTERIAL CON REIMPLANTE DE CORONARIAS JATENE,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
358803,REPARO DE VENTANA AORTOPULMONAR CON PARCHE AORTICO YO PULMONAR º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359200,CREACION DE CONDUCTO ENTRE EL VENTRICULO DERECHO Y LA ARTERIA PULMONAR SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359300,CREACION DE CONDUCTO ENTRE EL VENTRICULO IZQUIERDO Y LA AORTA SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359401,CREACION DE CONDUCTO ENTRE AURICULA Y ARTERIA PULMONAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359402,CREACION DE FISTULAS SISTEMICOPULMONARES,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359403,DERIVACION CAVOPULMONAR TOTAL FONTAN,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359404,DERIVACION CAVO SUPERIOR A ARTERIA PULMONAR GLENN CLASICO O BIDIRECCIONAL +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359405,DERIVACION CAVO SUPERIOR PULMONAR DEJANDO FLUJO ANTEROGRADO REPARO UNO Y MEDIO VENTRICULAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359501,REINTERVENCIÓN POR SANGRADO DESPUES DE CIRUGIA CARDIACA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359502,REINTERVENCIÓN POR CARDIOPATIAS CONGENITAS COMPLEJAS,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359504,REOPERACION DE CONDUCTOS,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359700,CERCLAJE DE ARTERIA PULMONAR SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
359800,RECONSTRUCCION DE ARTERIA PULMONAR SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360100,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA SIMPLE ATERECTOMIA CORONARIA SIN USO DE AGENTE TROMBOLITICO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360101,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA UNO O DOS VASOS,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360102,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA MAS DE DOS VASOS,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360200,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA SIMPLE ATERECTOMIA CORONARIA CON USO DE AGENTE TROMBOLITICO SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360201,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA SIMPLE CON INFUSION DE AGENTE TROMBOL ITICO UNO O DOS VASOS,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360202,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA SIMPLE CON INFUSION DE AGENTE TROMBOLITICO MAS DE DOS VASOS,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360300,ANGIOPLASTIA DE ARTERIA CORONARIA CON TORAX ABIERTO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360400,INFUSION ARTERIAL INTRACORONARIA DE TROMBOLITICOS TROMBOLISIS INTRACORONARIA SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360401,INFUSION ARTERIAL INTRACORONARIA DE TROMBOLITICOS TROMBOLISIS INTRACORONARIA VIA ENDOVASCULAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360500,ANGIOPLASTIA CORONARIA TRANSLUMINAL PERCUTANEA MULTIPLE ATERECTOMIA CORONARIA REALIZADA DURANTE LA MISMA INTERVENCION,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
360600,INSERCION O IMPLANTE DE PROTESIS INTRACORONARIA STENT SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361000,ANASTOMOSIS AORTOCORONARIA PARA REVASCULARIZACIÓN MIOCARDICA SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361100,ANASTOMOSIS AORTOCORONARIA DE UNA ARTERIA CORONARIA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361200,ANASTOMOSIS AORTOCORONARIA DE DOS ARTERIAS CORONARIAS SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361300,ANASTOMOSIS AORTOCORONARIA DE TRES ARTERIAS CORONARIAS SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361400,ANASTOMOSIS AORTOCORONARIA DE CUATRO O MAS ARTERIAS CORONARIAS SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361501,ANASTOMOSIS SIMPLE O SECUENCIAL DE ARTERIA MAMARIAARTERIA CORONARIA POR ESTERNOTOMIA O TORACOTOMIA +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361505,ANASTOMOSIS SIMPLE O SECUENCIAL DE ARTERIA MAMARIAARTERIA CORONARIA POR TORACOSCOPIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361701,ANASTOMOSIS CORONARIA PARA REVASCULARIZACION CARDIACA DE UNO O MAS VASOS CON VENA SAFENA POR ESTERNOTOMIA O TORACOTOMIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
361703,ANASTOMOSIS CORONARIA PARA REVASCULARIZACION CARDIACA DE UNO O MAS VASOS CON VENA SAFENA POR TORACOSCOPIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
362100,REVASCULARIZACIÓN CARDIACA POR IMPLANTACION DE ARTERIA RADIAL SOD,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
362200,REVASCULARIZACION CARDIACA POR IMPLANTACION DE ARTERIA GASTROEPIPLOICA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
362300,REVASCULARIZACION CARDIACA POR IMPLANTACION DE OTRAS ARTERIAS SOD,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
363101,REVASCULARIZACION CARDIACA CON LASER,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
363200,REINTERVENCION DE REVASCULARIZACIÓN CARDIACA DERIVACION O PUENTES CORONARIOS SOD+,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
369100,REPARACION DE ANEURISMA DE VASO CORONARIO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
369200,REPARACION O CIERRE DE FISTULA AORTOCORONARIA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
370100,PERICARDIOCENTESIS SOD,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
371200,PERICARDIOTOMIA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
371210,PERICARDIOTOMIA POR TORACOSCOPIA º,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
372101,CATETERISMO CARDIACO DEL LADO DERECHO DEL CORAZON CON ESTUDIO ELECTROFISIOLOGICO INTRACARDIACO ESTUDIO ELECT ROFISIOLO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372200,CATETERISMO CARDIACO DEL LADO IZQUIERDO DEL CORAZON SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372300,CATETERISMO COMBINADO DE LOS LADOS DERECHO E IZQUIERDO DEL CORAZON SODº,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372301,CATETERISMO COMBINADO DE LOS LADOS DERECHO E IZQUIERDO DEL CORAZON CON ESTUDIO ELECTROFISIOLOGICO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372400,CATETERISMO TRANSEPTAL DEL CORAZON SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372401,CATETERISMO TRANSEPTAL DEL CORAZON CON ESTUDIO ELECTROFISILOGICO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372501,ESTUDIO ELECTROFISIOLOGICO CARDIACO TRANS ESOFAGICO +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372502,ESTUDIO ELECTROFISIOLOGICO CARDIACO PERCUTANEO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372600,BIOPSIA DE PERICARDIO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
372700,BIOPSIA DE CORAZON SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373100,PERICARDIECTOMIA SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373103,ESCISION DE QUISTE O TUMOR PERICARDICO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373200,ESCISION DE ANEURISMA DE CORAZON SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373300,ESCISION DE LESION O TEJIDO DEL CORAZON SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373301,ESCISION DE TUMOR DEL CORAZON,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373302,RESECCION ABIERTA DE HACES ANOMALOS DEL SISTEMA DE CONDUCCION,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373303,RESECCION ENDOMIOCARDICA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373400,ABLACION CON CATETER DE LESION O TEJIDO DEL CORAZON SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373401,ABLACION CON CATETER DE LESION O TEJIDO DEL CORAZON POR CRIOCIRUGIA O ELECTROCOAGULACION +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373402,ABLACION CON CATETER DE LESION O TEJIDO DEL CORAZON POR RADIOFRECUENCIA +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373600,EXTRACCION DE CUERPO EXTRAnO INTRACARDIACO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
373700,EXTRACCION DE CUERPO EXTRAnO INTRAPERICARDICO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
374100,CARDIORRAFIA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
374200,REPARACION DE CORAZON POR RUPTURA POSTINFARTO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
374300,PERICARDIORRAFIA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
375100,TRASPLANTE CARDIACO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,H,A,SD
375200,OBTENCION DEL CORAZON DONANTE SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
376100,IMPLANTACION DE BALON CONTRAPULSACION SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
376400,EXTRACCION O RETIRO DE SISTEMA DE ASISTENCIA CARDIACA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
376500,IMPLANTE DE UN SISTEMA DE ASISTENCIA CARDIACA PULSATIL EXTERNO DISPOSITIVO NO IMPLANTABLE FUERA DEL CUERPO PERO CONECTA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
376600,IMPLANTE DE UN SISTEMA DE ASISTENCIA CARDIACA PULSATIL IMPLANTABLE DISPOSITIVO CONECTADO DIRECTAMENTE AL CORAZON E IMPL,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
377100,INSERCION DE ELECTRODO TRANSVENOSO EN VENTRICULO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
377200,INSERCION DE ELECTRODO TRANSVENOSO EN AURICULA Y VENTRICULO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
377300,INSERCION DE ELECTRODO TRANSVENOSO EN AURICULA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
377401,INSERCION O SUSTITUCION DE ELECTRODO EPICARDICO POR ESTERNOTOMIA O TORACOTOMIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
377500,REVISION DE ELECTRODO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
377800,INSERCION DE MARCAPASO TRANSVENOSO TEMPORAL TRANSITORIO O IMPLANTE DE MONITOR DE EVENTOS SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
378200,IMPLANTACION DE MARCAPASO UNICAMERAL SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
378300,INSERCION DE MARCAPASOS BICAMERAL SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
378500,REVISION REPROGRAMACION DE APARATO MARCAPASO SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
378900,RETIRO O ELIMINACION DE MARCAPASOS CARDIACO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
379100,MASAJE CARDIACO A TORAX ABIERTO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
379200,INYECCION DE SUSTANCIA TERAPEUTICA EN CORAZON SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
379401,IMPLANTACION DE CARDIOVERSORDESFIBRILADOR VIA INFRACLAVICULAR +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
379402,IMPLANTACION DE CARDIOVERSORDESFIBRILADOR VIA SUBCUTANEA SUBPECTORAL +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
379500,REPROGRAMACION DE CARDIOVERSORDESFIBRILADOR SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
379900,EXTRACCION DE CARDIOVERSOR DESFIBRILADOR AUTOMÁTICO SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380100,TROMBOEMBOLECTOMIA DE VASOS INTRACRANEALES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380101,TROMBOEMBOLECTOMIA DE CEREBRAL MEDIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380102,TROMBOEMBOLECTOMIA DE COMUNICANTE ANTERIOR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380103,TROMBOEMBOLECTOMIA DE CAROTIDA INTERNA SUPRACLINOIDEA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380104,TROMBOEMBOLECTOMIA DE OFTALMICA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380110,TROMBOLISIS DE VASOS INTRACRANEALES VIA ENDOVASCULAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380200,TROMBOEMBOLECTOMIA DE VASOS DE CABEZA Y CUELLO SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380201,TROMBOEMBOLECTOMIA ARTERIAL DE ZONA I Y III DE CUELLO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380202,TROMBOEMBOLECTOMIA ARTERAL DE ZONA II DE CUELLO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380203,TROMBOEMBOLECTOMIA VENOSA DE ZONA I Y III DE CUELLO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380204,TROMBOEMBOLECTOMIA VENOSA DE ZONA II DE CUELLO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380210,TROMBOLISIS DE VASOS DE CABEZA Y CUELLO VIA ENDOVASCULAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380300,TROMBOEMBOLECTOMIA DE VASOS DE MIEMBROS SUPERIORES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380301,TROMBOLECTOMIA DE ARTERI A SUBCLAVIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380302,TROMBOEMBOLECTOMIA ARTERIAL AXILAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380303,TROMBOEMBOLECTOMIA ARTERIAL DE BRAZO O ANTEBRAZO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380304,TROMBOLECTOMIA DE VENA SUBCLAVIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380305,TROMBOEMBOLECTOMIA VENOSA AXILAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380306,TROMBOEMBOLECTOMIA VENOSA DE BRAZO O ANTEBRAZO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380500,TROMBOEMBOLECTOMIA EN VASOS ESPINALES SOD +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380600,TROMBOEMBOLECTOMIA DE ARTERIAS ABDOMINALES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380601,TROMBOEMBOLECTOMIA DE ARTERIAS ABDOMINALES VIA ABIERTA +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380602,TROMBOLISIS ARTERIAL ABDOMINAL VIA ENDOVASCULAR +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380700,TROMBOEMBOLECTOMIA DE VENAS ABDOMINALES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380701,TROMBOEMBOLECTOMIA DE VENAS ABDOMINALES VIA ABIERTA +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380702,TROMBOLISIS VENOSA ABDOMINAL VIA ENDOVASCULAR +,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380800,TROMBOEMBOLECTOMIA DE ARTERIAS DE MIEMBROS INFERIORES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380801,TROMBOEMBOLECTOMIA SUPRAPATELAR DE ARTERIAS EN MIEMBROS INFERIORES,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380802,TROMBOEMBOLECTOMIA INFRAPATELAR DE ARTERIAS EN MIEMBROS INFERIORES,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380810,TROMBOLISIS DE ARTERIAS DE MIEMBROS INFERIORES VIA ENDOVASCULAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380900,TROMBOEMBOLECTOMIA DE VENAS DE MIEMBROS INFERIORES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380901,TROMBOEMBOLECTOMIA SUPRAPATELAR VENOSA PROFUNDA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380902,TROMBOEMBOLECTOMIA INFRAPATELAR VENOSA PROFUNDA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380903,TROMBOEMBOLECTOMIA VENOSA SUPERFICIAL EN MIEMBROS INFERIORES,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
380910,TROMBOLISIS DE VENAS DE MIEMBROS INFERIORES VIA ENDOVASCULAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381100,ENDARTERECTOMIA DE VASOS INTRACRANEALES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381101,ENDARTERECTOMIA DE LA CAROTIDA INTERNA PORCION INTRACRANEAL,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381200,ENDARTERECTOMIA DE VASOS DE CABEZA Y CUELLO SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381201,ENDARTERECTOMIA DE LA CAROTIDA COMUN,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381202,ENDARTERECTOMIA DE ARTERIA CAROTIDA EXTERNA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381203,ENDARTERECTOMIA DE CAROTIDA INTERNA PORCION CERVICAL,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381300,ENDARTERECTOMIA DE VASOS DE MIEMBROS SUPERIORES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381301,ENDARTERECTOMIA DE SUBCLAVIA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381302,ENDARTERECTOMIA AXILAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381303,ENDARTERECTOMIA DE VASOS DE BRAZO O ANTEBRAZO,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381400,ENDARTERECTOMIA DE AORTA SOD,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381500,ENDARTERECTOMIA DE VASOS TORACICOS SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381501,TROMBOENDARTERECTOMIA PULMONAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381600,ENDARTERECTOMIA DE ARTERIAS ABDOMINALES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381601,ENDARTERECTOMIA RENAL,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381602,ENDARTERECTOMIA CELIACA YO MESENTERICA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381603,ENDARTERECTOMIA AORTOILIACA,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381800,ENDARTERECTOMIA DE ARTERIAS DE MIEMBROS INFERIORES SOD º,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381801,ENDARTERECTOMIA SUPRAPATELAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
381802,ENDARTERECTOMIA INFRAPATELAR,7,Sistema Circulatorio,11,Proced quirurgicos,Z,A,SD
